LINK_ID,F_NODE,T_NODE,LANES_,ROAD_RANK_,ROAD_TYPE_,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,MAX_SPD_,REST_VEH_,REST_W_,REST_H_,LENGTH,REMARK_
287,78,77,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
288,78,88,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
289,78,79,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
290,78,68,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
291,79,69,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
292,79,89,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
293,79,78,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
294,80,70,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
295,80,90,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
296,80,81,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
297,81,80,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
298,81,91,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
299,81,82,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
300,81,71,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
301,82,81,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
302,82,92,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
303,82,83,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
304,82,72,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
305,83,82,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
306,83,93,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
307,83,84,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
308,83,73,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
309,84,83,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
310,84,94,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
311,84,85,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
312,84,74,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
313,85,84,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
314,85,95,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
315,85,86,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
316,85,75,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
317,86,85,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
318,86,96,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
319,86,87,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
320,86,76,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
321,87,86,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
322,87,97,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
323,87,88,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
324,87,77,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
325,88,87,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
326,88,98,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
327,88,89,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
328,88,78,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
329,89,79,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
330,89,99,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
331,89,88,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
332,90,91,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
333,90,80,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
334,91,90,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
335,91,81,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
336,91,92,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
337,92,91,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
338,92,82,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
339,92,93,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
340,93,92,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
341,93,83,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
342,93,94,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
343,94,93,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
344,94,84,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
345,94,95,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
346,95,94,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
347,95,85,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
348,95,96,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
349,96,95,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
350,96,86,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
351,96,97,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
352,97,96,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
353,97,87,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
354,97,98,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
355,98,97,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
356,98,88,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
357,98,99,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
358,99,89,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
359,99,98,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
